Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB),StateBridgeMem(Bytes),OWControllerMem(MB)
981,0.193387,16.302,0.0167969,42.74,68.00,804.00
982,0.227385,34.107,0.0378906,42.64,68.00,804.00
983,0.171979,39.242,0,42.36,68.00,804.00
984,0.283003,45.379,1.36992,42.48,68.00,804.00
985,0.345121,45.940,0.215234,42.49,68.00,804.00
986,0.296563,21.212,0.0796875,42.70,68.00,793.00
987,0.230219,46.089,0.185156,42.65,68.00,793.00
988,0.338708,43.929,0.209375,42.65,68.00,793.00
989,0.185824,38.021,0.552344,42.27,68.00,793.00
990,0.277166,45.844,0.362891,42.46,68.00,793.00
991,0.0773849,23.268,0.0746094,42.78,68.00,793.00
992,0.763013,33.065,0.246875,42.42,68.00,793.00
993,0.124498,48.980,0.204297,42.71,68.00,793.00
994,0.236814,47.820,0.228906,42.63,68.00,794.00
995,0.20387,18.822,0.0929688,42.56,68.00,794.00
996,0.272513,43.013,0.164844,42.55,68.00,794.00
997,0.261768,46.364,0.237109,42.55,68.00,794.00
998,0.349733,50.397,0.185547,42.60,68.00,794.00
999,0.149607,41.031,0.386719,42.47,68.00,794.00
1000,0.194513,25.542,0.0355469,42.70,68.00,792.00
1001,0.44986,49.301,0.342969,42.63,68.00,792.00
1002,0.224945,35.240,0.13125,42.53,68.00,792.00
1003,0.203054,32.401,0.06875,42.77,68.00,792.00
1004,0.187521,47.022,0.571094,42.50,68.00,792.00
1005,0.276343,33.941,0.0367188,42.66,68.00,792.00
1006,0.375834,33.315,0.0867188,42.63,68.00,792.00
1007,0.107058,31.512,0.945703,42.49,68.00,791.00
1008,0.0320292,20.025,0.0710937,42.54,68.00,791.00
1009,0.624702,40.247,0.614453,42.48,68.00,791.00
1010,0.263376,41.954,0.272266,42.83,68.00,791.00
1011,0.259408,26.751,0.0710937,42.80,68.00,791.00
1012,0.387266,49.264,0.226562,42.64,68.00,791.00
1013,0.178397,45.503,0.262891,42.52,68.00,791.00
1014,0.0690107,44.165,0.210547,42.46,68.00,791.00
1015,0.184476,20.775,0.113672,42.81,68.00,791.00
1016,0.567334,45.297,0.367188,42.64,68.00,793.00
1017,0.258473,29.752,0.133594,42.73,68.00,793.00
1018,0.337272,55.512,0.20625,42.55,68.00,793.00
1019,0.232569,35.765,0.657031,42.55,68.00,793.00
1020,0.14607,46.200,0.247656,42.50,68.00,793.00
1021,0.313699,23.876,0.148828,42.46,68.00,793.00
1022,0.151628,25.777,0.126562,42.58,68.00,793.00
1023,0.288516,43.963,0.258594,42.64,68.00,791.00
1024,0.273299,44.256,0.927734,42.52,68.00,791.00
1025,0.473095,26.553,0.269922,42.81,68.00,791.00
1026,0.097682,30.923,0.0308594,42.74,68.00,791.00
1027,0.203763,27.345,0.0589844,42.75,68.00,791.00
1028,0.0344534,23.712,0.0664062,42.88,68.00,791.00
1029,0.256445,29.073,0.127734,42.51,68.00,791.00
1030,0.0982809,31.812,0.0273438,42.68,68.00,788.00
1031,0.148989,27.391,0,42.83,68.00,788.00
1032,0.212719,36.617,0.623047,42.83,68.00,788.00
1033,0.257715,29.521,0.084375,42.70,68.00,788.00
1034,0.22248,47.289,0.204688,42.84,68.00,788.00
1035,0.0993204,29.660,0.578125,42.80,68.00,788.00
1036,0.195918,28.809,0.0949219,42.76,68.00,788.00
1037,0.144955,31.401,0.025,42.76,68.00,788.00
1038,0.306843,41.417,0.308203,42.69,68.00,790.00
1039,0.337218,43.232,0.155859,42.68,68.00,790.00
1040,0.264653,30.571,0.101953,42.69,68.00,790.00
1041,0.188647,25.110,0.0675781,42.81,68.00,790.00
1042,0.0229073,14.402,0.0351562,42.88,68.00,790.00
1043,0.222495,20.238,0.0964844,42.32,68.00,790.00
1044,0.38358,45.128,0.364063,42.80,68.00,790.00
1045,0.521411,49.045,0.29375,42.60,68.00,790.00
1046,0.242606,30.744,0.285938,42.53,68.00,790.00
1047,0.504046,38.713,0.354688,42.56,68.00,794.00
1048,0.496824,30.252,0.183984,42.66,68.00,794.00
1049,0.21814,49.494,0.111719,42.76,68.00,794.00
1050,0.215375,43.006,0.0289063,42.53,68.00,794.00
1051,0.211205,32.919,0.924609,42.62,68.00,794.00
1052,0.224778,29.015,0.01875,42.64,68.00,794.00
1053,0.650525,48.777,0.075,42.70,68.00,794.00
1054,0.102909,38.304,0.025,42.83,68.00,792.00
1055,0.380955,41.290,0.0308594,42.76,68.00,792.00
1056,0.230062,45.192,0,42.59,68.00,792.00
1057,0.462271,47.849,0.0828125,42.55,68.00,792.00
1058,0.257041,37.755,0,42.74,68.00,792.00
1059,0.326934,34.380,0,42.63,68.00,792.00
1060,0.0688429,41.895,0.00820313,42.73,68.00,792.00
1061,0.308458,46.801,0.0386719,42.57,68.00,792.00
1062,0.516573,50.884,3.23633,42.58,68.00,792.00
1063,0.3924,45.923,0.191406,42.64,68.00,792.00
1064,0.1465,28.038,0.0910156,42.72,68.00,792.00
1065,0.170164,36.487,0.150781,42.52,68.00,792.00
1066,0.311222,28.910,0.171875,42.47,68.00,792.00
1067,0.519439,48.659,0.346094,42.63,68.00,792.00
1068,0.261254,26.538,0.0898438,42.74,68.00,792.00
1069,0.282537,48.384,0.197266,42.55,68.00,792.00
1070,0.183708,25.735,0.627344,42.76,68.00,792.00
1071,0.328687,33.818,0.319531,42.58,68.00,792.00
1072,0.291093,46.254,0.164062,42.60,68.00,792.00
1073,0.137956,39.812,0.26875,42.52,68.00,792.00
1074,0.618054,46.133,0.182813,42.54,68.00,792.00
1075,0.200591,43.667,0.224609,42.55,68.00,792.00
1076,0.168498,45.969,0.158984,42.43,68.00,792.00
1077,0.25685,27.331,0.176563,42.70,68.00,792.00
1078,0.199716,25.213,0.0683594,42.71,68.00,792.00
1079,0.196543,27.018,0.198438,42.46,68.00,792.00
1080,0.59109,40.073,0.148438,42.63,68.00,792.00
1081,0.201968,34.116,0.0902344,42.74,68.00,792.00
1082,0.21133,36.249,0,42.53,68.00,792.00
1083,0.0249996,14.223,0,42.89,68.00,791.00
1084,0.145376,33.883,0.400781,42.64,68.00,791.00
1085,0.116741,43.250,0,42.56,68.00,791.00
1086,0.587729,56.479,0.0730469,42.69,68.00,791.00
1087,0.018465,15.573,0,42.92,68.00,791.00
1088,0.347068,45.903,1.66367,42.57,68.00,791.00
1089,0.022234,21.486,0.00898438,42.79,68.00,791.00
1090,0.231465,45.963,0.187891,42.64,68.00,792.00
1091,0.353161,38.799,0.219922,42.66,68.00,792.00
1092,0.10477,34.034,0.101172,42.40,68.00,792.00
1093,0.198151,17.743,0.103906,42.53,68.00,792.00
1094,0.299293,45.966,0.294922,42.60,68.00,792.00
1095,0.565372,47.981,0.179297,42.58,68.00,792.00
1096,0.173457,37.680,0.207813,42.63,68.00,792.00
1097,0.346234,46.757,0.228906,42.53,68.00,792.00
1098,0.0614977,44.726,0.173828,42.60,68.00,793.00
1099,0.155983,29.265,1.07266,42.59,68.00,793.00
1100,0.129635,31.966,0.210938,42.62,68.00,793.00
1101,0.539016,38.178,0.167578,42.65,68.00,793.00
1102,0.586707,39.943,0.337109,42.59,68.00,793.00
1103,0.277989,33.267,0.168359,42.59,68.00,793.00
1104,0.266194,21.841,0.0769531,42.68,68.00,793.00
1105,0.111427,46.521,0.191016,42.58,68.00,793.00
1106,0.141129,31.955,0.152734,42.54,68.00,793.00
1107,0.0841064,32.812,0,42.88,68.00,793.00
1108,0.313257,43.047,0.0289063,42.48,68.00,793.00
1109,0.135525,28.754,0.0367188,42.71,68.00,793.00
1110,0.471781,32.047,2.34492,42.73,68.00,793.00
1111,0.454431,51.240,0,42.77,68.00,791.00
1112,0.335352,37.427,0.596094,42.68,68.00,791.00
1113,0.472896,29.632,0.126562,42.63,68.00,791.00
1114,0.500788,37.572,0.266406,42.44,68.00,791.00
1115,0.0318508,27.220,0.139844,42.61,68.00,791.00
1116,0.0308475,25.357,0.05,42.55,68.00,791.00
1117,0.0575781,47.677,0.253125,42.73,68.00,791.00
1118,0.476255,50.099,0.222266,42.60,68.00,791.00
1119,0.229662,47.727,0.222656,42.77,68.00,791.00
1120,0.212522,29.214,0.0945313,42.33,68.00,791.00
1121,0.247536,53.704,0.172656,42.52,68.00,791.00
1122,0.0432329,26.422,0.11875,42.54,68.00,791.00
1123,0.192277,49.768,0.185156,42.39,68.00,791.00
1124,0.0958767,29.153,0.0917969,42.76,68.00,791.00
1125,0.603617,33.355,0.190625,42.65,68.00,791.00
1126,0.0414562,26.692,0.0898438,42.81,68.00,795.00
1127,0.218856,48.644,0.216797,42.69,68.00,795.00
1128,0.171988,32.860,0.404688,42.71,68.00,795.00
1129,0.146005,28.278,0.0773438,42.62,68.00,795.00
1130,0.37593,21.815,0.221484,42.66,68.00,795.00
1131,0.14468,32.195,0.166797,42.75,68.00,795.00
1132,0.180151,57.029,0.192188,42.65,68.00,795.00
1133,0.309738,28.249,0.1,42.76,68.00,795.00
1134,0.396204,39.592,0.0203125,42.52,68.00,793.00
1135,0.167502,49.569,0.0203125,42.72,68.00,793.00
1136,0.163445,37.094,0.783984,42.80,68.00,793.00
1137,0.143055,30.132,0.118359,42.80,68.00,793.00
1138,0.162271,43.328,0.200391,42.78,68.00,793.00
1139,0.310884,30.490,0.123438,42.62,68.00,793.00
1140,0.463724,45.345,0.272266,42.74,68.00,793.00
1141,0.0340681,17.157,0.146484,42.69,68.00,793.00
1142,0.366584,45.270,0.271094,42.50,68.00,793.00
1143,0.559518,47.808,0.872266,42.53,68.00,793.00
1144,0.497689,46.643,0.245313,42.68,68.00,793.00
1145,0.846298,47.746,0.385156,42.58,68.00,793.00
1146,0.301775,47.823,0.165234,42.62,68.00,793.00
1147,0.258449,44.148,0.376172,42.32,68.00,793.00
1148,0.136337,34.862,0.210156,42.65,68.00,792.00
1149,0.348123,25.293,0.111328,42.60,68.00,792.00
1150,0.228186,36.193,0.226172,42.73,68.00,792.00
1151,0.0406809,22.875,0.0519531,42.85,68.00,792.00
1152,0.285314,46.666,0.245703,42.61,68.00,792.00
1153,0.134935,18.719,0.0601563,42.77,68.00,792.00
1154,0.401269,48.611,0.251563,42.83,68.00,792.00
1155,0.0841494,18.039,0.0855469,42.78,68.00,792.00
1156,0.111324,44.320,0.294922,42.61,68.00,791.00
1157,0.265689,44.670,0,42.63,68.00,791.00
1158,0.399555,51.645,0.602734,42.76,68.00,791.00
1159,0.130652,16.181,0,42.75,68.00,791.00
1160,0.391902,55.013,0.0765625,42.80,68.00,791.00
1161,0.297643,36.797,0,42.70,68.00,791.00
1162,0.329689,28.707,0.0585938,42.69,68.00,791.00
1163,0.131233,21.794,0.0203125,42.87,68.00,791.00
1164,0.142891,19.015,0.0332031,42.75,68.00,791.00
1165,0.134228,26.162,0.0742188,42.67,68.00,791.00
1166,0.462721,39.771,0.345313,42.54,68.00,791.00
1167,0.452386,42.276,0.290234,42.76,68.00,791.00
1168,0.573619,54.535,0.221484,42.81,68.00,791.00
1169,0.278888,52.039,0.244141,42.53,68.00,791.00
1170,0.055171,28.242,0.113672,42.60,68.00,791.00
1171,0.399296,34.744,0.200391,42.58,68.00,791.00
1172,0.191052,33.493,0.0515625,42.78,68.00,791.00
1173,0.229815,53.409,0.261328,42.81,68.00,791.00
1174,0.461965,44.127,0.107031,42.59,68.00,791.00
1175,0.0945234,24.617,0.108203,42.86,68.00,791.00
1176,0.231759,48.498,0.258594,42.56,68.00,791.00
1177,0.169001,35.551,0.192969,42.56,68.00,791.00
1178,0.220038,33.180,0.187109,42.45,68.00,791.00
1179,0.402624,46.945,0.25,42.44,68.00,791.00
1180,0.49159,50.263,0.894531,42.77,68.00,791.00
1181,0.328895,52.142,0.234766,42.83,68.00,791.00
1182,0.243995,48.802,0.217969,42.68,68.00,791.00
1183,0.340302,47.791,0.211719,42.54,68.00,791.00
1184,0.0944376,34.101,0.113672,42.76,68.00,791.00
1185,0.101639,30.716,0.147266,42.71,68.00,792.00
1186,0.201539,29.063,0.0214844,42.62,68.00,792.00
1187,0.266698,36.683,0.588672,42.66,68.00,792.00
1188,0.431058,47.465,0.351953,42.57,68.00,792.00
1189,0.0462389,39.169,0.0460938,42.74,68.00,792.00
1190,0.438494,38.974,0.194922,42.71,68.00,792.00
1191,0.200204,36.481,0.259375,42.80,68.00,792.00
1192,0.270041,32.393,0.178125,42.46,68.00,792.00
1193,0.716924,44.147,0.369922,42.63,68.00,792.00
1194,0.159082,27.076,0.172656,42.62,68.00,792.00
1195,0.217663,45.293,0.239844,42.51,68.00,792.00
1196,0.168377,44.266,0.207031,42.59,68.00,792.00
1197,0.833405,41.130,0.599219,42.70,68.00,792.00
1198,0.414826,50.134,0.265234,42.73,68.00,793.00
1199,0.0332022,33.418,0.120313,42.81,68.00,793.00
1200,0.166374,43.333,0.274219,42.44,68.00,793.00
1201,0.554417,47.890,0.328906,42.53,68.00,793.00
1202,0.220057,47.612,0.181641,42.65,68.00,793.00
1203,0.400397,47.229,0.224219,42.60,68.00,793.00
1204,0.0856466,28.233,0.0890625,42.82,68.00,793.00
1205,0.147658,32.703,0.0976562,42.51,68.00,793.00
1206,0.151174,29.757,0.0691406,42.79,68.00,793.00
1207,0.396519,38.629,0.325391,42.81,68.00,794.00
1208,0.437528,48.617,0.112109,42.61,68.00,794.00
1209,0.283516,49.096,0,42.64,68.00,794.00
1210,0.0982561,36.939,0.800391,42.56,68.00,794.00
1211,0.0278454,25.111,0.0453125,42.78,68.00,794.00
1212,0.134196,38.140,0.236328,42.31,68.00,794.00
1213,0.185658,33.650,0.135938,42.62,68.00,794.00
1214,0.0244722,22.298,0.040625,42.74,68.00,794.00
1215,0.452475,45.844,0.223047,42.60,68.00,794.00
1216,0.191073,44.452,0.257812,42.45,68.00,794.00
1217,0.163293,36.111,0.143359,42.50,68.00,794.00
1218,0.664701,35.430,0.191016,42.49,68.00,794.00
1219,0.246825,63.929,0.275,42.84,68.00,791.00
1220,0.195541,38.498,0.164844,42.83,68.00,791.00
1221,0.134129,27.255,0.025,43.05,68.00,791.00
1222,0.181545,14.172,0.0972656,42.87,68.00,791.00
1223,0.159686,32.470,0.190625,42.57,68.00,791.00
1224,0.13733,29.947,0.402344,42.60,68.00,791.00
1225,0.261093,44.022,0.0382813,42.64,68.00,791.00
1226,0.394691,34.092,0.0859375,42.66,68.00,791.00
1227,0.20964,34.062,0.000390625,42.61,68.00,791.00
1228,0.383066,40.088,0,42.70,68.00,791.00
1229,0.0862274,32.901,0.0257813,42.82,68.00,791.00
1230,0.63945,46.000,0.113281,42.69,68.00,791.00
1231,0.201655,43.707,0,42.91,68.00,791.00
1232,0.334044,53.320,0.612891,42.72,68.00,791.00
1233,0.229343,49.866,0,42.60,68.00,791.00
1234,0.1851,48.872,0.009375,42.60,68.00,791.00
1235,0.415267,50.233,0.0269531,42.61,68.00,793.00
1236,0.226091,48.991,0,42.73,68.00,793.00
1237,0.443187,50.032,0,42.72,68.00,793.00
1238,0.0256567,31.858,0,42.91,68.00,793.00
1239,0.233253,47.240,0.00898438,42.61,68.00,793.00
1240,0.228321,49.350,2.36055,42.62,68.00,793.00
1241,0.363411,32.070,0.213281,42.55,68.00,793.00
1242,0.108345,27.606,0.0871094,42.60,68.00,793.00
1243,0.230345,44.761,0.146484,42.65,68.00,790.00
1244,0.296505,50.844,0.260547,42.66,68.00,790.00
1245,0.288043,47.123,0.139453,42.69,68.00,790.00
1246,0.276258,36.499,0.221875,42.64,68.00,790.00
1247,0.17183,46.334,0.220703,42.36,68.00,790.00
1248,0.0254431,28.031,0.0300781,42.99,68.00,790.00
1249,0.287277,45.514,0.103906,42.58,68.00,796.00
1250,0.30676,44.228,0.191016,42.65,68.00,796.00
1251,0.196907,23.792,0.121484,42.65,68.00,796.00
1252,0.0744581,29.249,0.040625,42.85,68.00,796.00
1253,0.173556,47.304,0.303125,42.53,68.00,796.00
1254,0.328633,45.998,0.939453,42.57,68.00,796.00
1255,0.271252,48.119,0.969922,42.59,68.00,796.00
1256,0.364574,30.271,0.208594,42.66,68.00,796.00
1257,0.543987,46.694,0.280078,42.62,68.00,790.00
1258,0.400847,57.623,0.205469,42.71,68.00,790.00
1259,0.215076,47.779,0.185547,42.74,68.00,790.00
1260,0.259729,28.543,0.123828,42.72,68.00,790.00
1261,0.42248,45.725,0.278906,42.58,68.00,790.00
1262,0.367009,25.850,0,42.81,68.00,790.00
1263,0.109155,52.663,0,42.64,68.00,790.00
1264,0.179924,53.342,0.0113281,42.67,68.00,790.00
1265,0.116017,31.250,0.0320313,43.02,68.00,791.00
1266,0.504065,49.334,0.0902344,42.75,68.00,791.00
1267,0.0397129,36.697,0,42.73,68.00,791.00
1268,0.13058,49.633,0,42.74,68.00,791.00
1269,0.281328,48.418,0.221094,42.61,68.00,791.00
1270,0.201988,35.120,0.183594,42.68,68.00,791.00
1271,0.531775,31.565,0.189063,42.84,68.00,791.00
1272,0.162596,27.795,0.0890625,42.61,68.00,791.00
1273,0.0751591,13.979,0.0386719,42.70,68.00,792.00
1274,0.115527,48.422,0.180859,42.51,68.00,792.00
1275,0.169791,34.894,0.173828,42.56,68.00,792.00
1276,0.0329418,22.993,0.0625,42.71,68.00,792.00
1277,0.0940189,30.880,0.161719,42.73,68.00,792.00
1278,0.0326052,33.841,0.0761719,42.89,68.00,792.00
1279,0.1458,45.782,0,42.87,68.00,792.00
1280,0.189115,30.793,0.148047,42.67,68.00,792.00
1281,0.195801,46.465,0.211719,42.54,68.00,806.00
1282,0.383409,42.473,0.216016,42.43,68.00,806.00
1283,0.0777473,27.584,0.0597656,42.64,68.00,806.00
1284,0.398812,48.472,0.125,42.68,68.00,806.00
1285,0.390785,54.652,0.271484,42.82,68.00,806.00
1286,0.468697,48.971,0.0636719,42.67,68.00,806.00
1287,0.299196,49.426,0,42.58,68.00,791.00
1288,0.360694,57.589,0.0308594,42.51,68.00,791.00
1289,0.28336,50.204,0,42.62,68.00,791.00
1290,0.652098,49.248,0.131641,42.56,68.00,791.00
1291,0.221581,34.104,1.85898,42.68,68.00,791.00
1292,0.614283,31.133,0.157422,42.66,68.00,791.00
1293,0.169437,40.635,0.0191406,42.80,68.00,791.00
1294,0.216777,39.770,0,42.54,68.00,791.00
1295,0.152822,47.800,0.216797,42.59,68.00,791.00
1296,0.158582,39.597,0.114453,42.72,68.00,791.00
1297,0.399877,22.411,0.128906,42.72,68.00,791.00
1298,0.203421,46.951,0.3,42.49,68.00,791.00
1299,0.285049,30.279,0.789844,42.47,68.00,791.00
1300,0.427526,34.882,0.142578,42.72,68.00,791.00
1301,0.383121,23.302,0.1,42.85,68.00,791.00
1302,0.237411,47.717,0.191016,42.78,68.00,791.00
1303,0.267911,38.679,0.165234,42.59,68.00,790.00
1304,0.0575428,44.269,0.0957031,42.60,68.00,790.00
1305,0.237432,46.235,0.0300781,42.51,68.00,790.00
1306,0.274807,39.804,0.194531,42.65,68.00,790.00
1307,0.26613,33.399,0.522266,42.81,68.00,790.00
1308,0.203723,29.155,0.059375,42.84,68.00,790.00
1309,0.315688,40.659,0,42.82,68.00,790.00
1310,0.195389,40.644,0.0609375,42.87,68.00,790.00
1311,0.406403,51.093,0.05625,42.60,68.00,791.00
1312,0.505486,49.732,0.0890625,42.71,68.00,791.00
1313,0.186404,30.972,0.0441406,42.75,68.00,791.00
1314,0.205801,32.274,0,42.64,68.00,791.00
1315,0.135412,32.689,0.0242188,42.67,68.00,791.00
1316,0.353189,50.579,0.0359375,42.63,68.00,791.00
1317,0.149729,30.793,0,42.78,68.00,791.00
1318,0.433393,50.829,0,42.73,68.00,793.00
1319,0.257765,30.666,1.10547,42.75,68.00,793.00
1320,0.185997,29.815,0.116797,42.81,68.00,793.00
1321,0.249085,24.146,0.0695313,42.68,68.00,793.00
1322,0.0369558,32.375,0.478516,42.93,68.00,793.00
1323,0.0522966,49.631,0.200391,42.46,68.00,793.00
1324,0.376056,52.374,0.244141,42.65,68.00,793.00
1325,0.207606,31.207,0.116406,42.82,68.00,792.00
1326,0.422721,51.433,0.296875,42.57,68.00,792.00
1327,0.153776,30.185,0.105469,42.65,68.00,792.00
1328,0.157186,31.619,0.126562,42.62,68.00,792.00
1329,0.198368,30.769,0.122656,42.73,68.00,792.00
1330,0.0941296,30.925,0.0933594,42.65,68.00,796.00
1331,0.107496,40.340,0.269531,42.50,68.00,796.00
1332,0.330905,32.762,0.0949219,42.71,68.00,796.00
1333,0.382161,52.964,0.222656,42.86,68.00,796.00
1334,0.0961094,31.186,0.132812,42.85,68.00,796.00
1335,0.277574,49.933,0.590234,42.54,68.00,796.00
1336,0.415187,47.819,0,42.59,68.00,796.00
1337,0.390818,49.966,0,42.65,68.00,796.00
1338,0.154686,12.608,0.065625,42.70,67.00,791.00
1339,0.65055,52.438,0.065625,42.69,67.00,791.00
1340,0.106167,48.979,0.000390625,42.90,67.00,791.00
1341,0.22851,51.058,0.0277344,42.74,67.00,791.00
1342,0.355867,54.360,0,42.77,67.00,791.00
1343,0.449214,52.600,2.34531,42.74,67.00,791.00
1344,0.303184,47.728,0.0394531,42.61,67.00,791.00
1345,0.145796,51.497,0.00078125,42.71,67.00,792.00
1346,0.344091,45.956,0,42.72,67.00,792.00
1347,0.20736,45.057,0.0226563,42.80,67.00,792.00
1348,0.369738,46.702,0.422656,42.73,67.00,792.00
1349,0.423257,39.366,1.78555,42.75,67.00,792.00
1350,0.110806,37.161,0.625,42.49,67.00,792.00
1351,0.097086,29.190,0.0886719,42.63,67.00,792.00
1352,0.5166,51.840,0.234766,42.71,67.00,792.00
1353,0.46245,53.245,0.317578,42.70,67.00,791.00
1354,0.288361,58.279,0.233594,42.79,67.00,791.00
1355,0.153132,35.770,0.138672,42.74,67.00,791.00
1356,0.0552444,33.692,0.144531,42.53,67.00,791.00
1357,0.0566788,25.818,0.00546875,42.76,67.00,791.00
1358,0.438602,37.091,0.364844,42.63,67.00,791.00
1359,0.102983,42.492,0.148828,42.83,67.00,791.00
1360,0.342808,49.403,0.164844,42.79,67.00,791.00
1361,0.288846,56.361,0.279688,42.81,67.00,794.00
1362,0.0375757,30.561,0.0347656,42.76,67.00,794.00
1363,0.134219,47.668,0.901172,42.50,67.00,794.00
1364,0.341009,50.472,0.300391,42.55,67.00,794.00
1365,0.394797,46.405,0.190625,42.63,67.00,794.00
1366,0.266985,37.899,0,42.76,67.00,794.00
1367,0.329582,39.045,0.0402344,42.77,67.00,794.00
1368,0.567775,31.213,0.0589844,42.69,67.00,799.00
1369,0.300951,13.114,0.0824219,42.95,67.00,799.00
1370,0.216292,56.002,0.0195312,42.71,67.00,799.00
1371,0.175918,38.443,0,42.64,67.00,799.00
1372,0.0710287,20.025,0.0269531,42.64,67.00,799.00
1373,0.296087,30.555,1.48398,42.77,67.00,799.00
1374,0.270366,36.677,0.0769531,42.80,67.00,799.00
1375,0.153246,31.859,0,42.85,68.00,795.00
1376,0.0399065,38.385,0.021875,42.51,68.00,795.00
1377,0.229237,54.130,0.158203,42.63,68.00,795.00
1378,0.346219,32.852,0.915625,42.56,68.00,795.00
1379,0.438839,19.714,0.0957031,42.71,68.00,795.00
1380,0.0358028,26.812,0.208984,42.72,68.00,795.00
1381,0.236893,56.904,0.228906,42.59,68.00,795.00
1382,0.513348,33.221,0.214063,42.62,68.00,795.00
1383,0.382364,57.339,0.192578,42.83,68.00,796.00
1384,0.281618,37.106,0.201563,42.91,68.00,796.00
1385,0.335316,29.720,0.116406,42.79,68.00,796.00
1386,0.213805,36.893,0.129297,42.73,68.00,796.00
1387,0.232154,35.093,0.145313,42.61,68.00,796.00
1388,0.152103,47.424,0.173828,42.45,68.00,796.00
1389,0.470507,36.531,0.0574219,42.68,68.00,796.00
1390,0.330201,35.195,0.157422,42.62,68.00,795.00
1391,0.340245,52.422,0.151563,42.72,68.00,795.00
1392,0.285558,63.161,0.242969,42.85,68.00,795.00
1393,0.280366,48.183,0.942969,42.55,68.00,795.00
1394,0.106645,39.161,0.100781,42.54,68.00,795.00
1395,0.24093,48.229,0.0734375,42.57,68.00,795.00
1396,0.284402,56.448,0,42.54,68.00,795.00
1397,0.179326,19.594,0.0636719,42.76,68.00,796.00
1398,0.573713,36.750,0.0832031,42.78,68.00,796.00
1399,0.398475,57.743,0.0253906,42.77,68.00,796.00
1400,0.0352793,31.562,0,42.84,68.00,796.00
1401,0.227352,29.923,0.0210938,42.86,68.00,796.00
1402,0.0425158,34.871,2.20508,42.76,68.00,796.00
1403,0.162008,37.216,0,42.38,68.00,796.00
1404,0.226386,50.161,0.116016,42.53,68.00,794.00
1405,0.13904,34.802,0.131641,42.73,68.00,794.00
1406,0.334962,18.530,0.147266,42.74,68.00,794.00
1407,0.642596,56.145,1.12852,42.70,68.00,794.00
1408,0.0412664,34.948,0.0816406,42.53,68.00,794.00
1409,0.0218391,21.941,0.0332031,42.86,68.00,794.00
1410,0.271091,36.410,0.129688,42.77,68.00,794.00
1411,0.281492,38.907,0.130469,42.71,68.00,795.00
1412,0.21263,31.992,0.105469,42.93,68.00,795.00
1413,0.143268,52.227,0.265234,42.58,68.00,795.00
1414,0.0332289,31.194,0.0554688,42.76,68.00,795.00
1415,0.297806,36.485,0.228906,42.63,68.00,795.00
1416,0.0224524,15.202,0,42.83,68.00,795.00
1417,0.108017,37.048,0.150391,42.64,68.00,795.00
1418,0.0995979,32.140,0.104297,42.80,68.00,795.00
1419,0.522932,54.201,0.244141,42.72,68.00,795.00
1420,0.289468,40.752,0.360156,42.60,68.00,795.00
1421,0.115245,55.388,0.184375,42.64,68.00,795.00
1422,0.476343,52.890,0.848828,42.72,68.00,795.00
1423,0.2263,52.115,0.220703,42.70,68.00,795.00
1424,0.109803,47.476,0.0730469,42.55,68.00,795.00
1425,0.142503,31.407,0.0179688,42.77,68.00,797.00
1426,0.164719,53.019,0.0199219,42.82,68.00,797.00
1427,0.172073,31.106,0.0199219,42.82,68.00,797.00
1428,0.46414,49.881,0,42.67,68.00,797.00
1429,0.181385,18.579,0.0253906,42.86,68.00,797.00
1430,0.0742483,22.074,0.0355469,42.74,68.00,797.00
1431,0.158237,33.632,1.9875,42.77,68.00,792.00
1432,0.407427,52.049,0,42.83,68.00,792.00
1433,0.103272,49.702,0.0195312,42.70,68.00,792.00
1434,0.33004,56.437,0.0800781,42.64,68.00,792.00
1435,0.0938702,38.668,0,42.87,68.00,792.00
1436,0.40185,51.814,1.54297,42.68,68.00,792.00
1437,0.226708,37.600,0.186719,42.87,68.00,792.00
1438,0.0970116,31.132,0.123828,42.66,68.00,793.00
1439,0.362453,37.515,0.205469,42.81,68.00,793.00
1440,0.0988312,33.205,0.100391,42.76,68.00,793.00
1441,0.246518,57.015,0.219141,42.61,68.00,793.00
1442,0.118251,50.745,0.212891,42.65,68.00,793.00
1443,0.266249,33.313,0.03125,42.74,68.00,793.00
1444,0.325993,30.739,0.142187,42.58,68.00,793.00
1445,0.166417,49.055,0.353906,42.61,68.00,793.00
1446,0.0440102,34.104,0.105078,42.73,68.00,793.00
1447,0.262954,31.705,0.0808594,42.82,68.00,792.00
1448,0.333669,51.111,0.280859,42.71,68.00,792.00
1449,0.402292,53.660,0.259766,42.70,68.00,792.00
1450,0.520649,46.900,0.219922,42.65,68.00,792.00
1451,0.0361071,33.630,0.162109,42.80,68.00,792.00
1452,0.397717,38.956,0.284766,42.39,68.00,792.00
1453,0.51122,52.002,0.0597656,42.75,68.00,791.00
1454,0.367007,42.082,0.0933594,42.87,68.00,791.00
1455,0.37003,37.158,0.0234375,42.71,68.00,791.00
1456,0.144042,51.593,0,42.61,68.00,791.00
1457,0.22079,43.368,0.0265625,42.82,68.00,791.00
1458,0.150963,22.955,0,43.04,68.00,791.00
1459,0.506736,49.446,0,42.82,68.00,791.00
