Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/5a7f9d32-f26b-4da1-ae28-087c7aaf1d85,1,0,170,170.0,170,170,60.0,0.0005560244683106996,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/5e604509-c21d-449f-9c1a-96dca1a50705,1,0,117,117.0,117,117,60.0,0.0005560244683106996,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/614cc3eb-a4d9-4961-aeec-1f8e1afbb40c,1,0,141,141.0,141,141,60.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/621d5320-7f4c-41cc-9697-52afcb8a6285,1,0,157,157.0,157,157,94.0,0.0005560244683106996,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/62ac716a-9e8f-459e-82f1-6488703f93e7,2,0,454,3133.0,454,5812,60.0,0.0011120489366213992,0.0,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/638ac3de-02d1-4540-a0bb-175b0689ea90,1,0,212,212.0,212,212,60.0,0.0005560244683106996,0.0,210,210,210,210,210,210,210,210,210,210,210
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/6586e7eb-84ea-423c-b7d5-1bbee262272b,1,0,173,173.0,173,173,60.0,0.0005560244683106996,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/7adcb032-8413-44c4-a5b4-6afa8d710b70,1,0,181,181.0,181,181,94.0,0.0005560244683106996,0.0,180,180,180,180,180,180,180,180,180,180,180
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/7ba2eb1e-ada6-4234-9802-965b09001338,1,0,162,162.0,162,162,60.0,0.0005560244683106996,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/85d5ec5c-acf9-444c-bfc4-d3cff644d4e3,1,0,167,167.0,167,167,94.0,0.0005560244683106996,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/8c928b4e-8829-44f6-ae0c-ecbdf1cdb794,1,0,125,125.0,125,125,60.0,0.0005560244683106996,0.0,120,120,120,120,120,120,120,120,120,120,120
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/8e1a66cf-6c2f-4f3b-976b-b10b4ee4c5ad,1,0,158,158.0,158,158,60.0,0.0005560244683106996,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/8f9d963a-30b1-4a56-8d6c-fa1fbf6b836d,1,0,142,142.0,142,142,94.0,0.0005560244683106996,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/987f7853-6265-4972-92dc-3910f12617c2,1,0,186,186.0,186,186,60.0,0.0005560244683106996,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/98f0e6eb-d087-4103-a07c-f7d8b9bf95fd,1,0,155,155.0,155,155,58.0,0.0005560244683106996,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/9a479495-b031-4cec-8b20-f63799fe25ce,1,0,152,152.0,152,152,60.0,0.0005560244683106996,0.0,150,150,150,150,150,150,150,150,150,150,150
GET,/api/23bc46b1-71f6-4ed5-8c54-816aa4f8c502/order/calculateRefund/a64ecb39-77a2-4353-9f5d-456a17ff1bca,1,0,165,165.0,165,165,58.0,0.0005560244683106996,0.0,160,160,160,160,160,160,160,160,160,160,160
