Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB),StateBridgeMem(Bytes),OWControllerMem(MB)
1000,0.154059,36.506,0,28.84,68.00,608.00
1001,0.385188,69.587,0.0246094,29.08,68.00,608.00
1002,0.302035,54.681,0.0726563,29.33,68.00,608.00
1003,0.2265,68.553,0,29.62,68.00,608.00
1004,0.564898,38.263,0.0804688,29.74,68.00,608.00
1005,0.162309,57.446,0,29.65,68.00,608.00
1006,0.0829782,30.611,0,29.65,68.00,608.00
1007,0.222021,54.551,0,29.63,68.00,608.00
1008,0.175945,64.969,0.505078,29.61,68.00,608.00
1009,0.42451,64.185,0.0828125,29.59,68.00,608.00
1010,0.377035,57.770,0,29.41,68.00,608.00
1011,0.47655,42.247,0,29.82,68.00,608.00
1012,0.407776,59.611,0.0578125,29.44,68.00,608.00
1013,0.169068,64.804,0.283984,29.41,68.00,608.00
1014,0.332941,43.521,0.180469,29.48,68.00,608.00
1015,0.215619,54.515,0.147266,29.51,68.00,608.00
1016,0.0640802,59.974,0.207422,29.29,68.00,608.00
1017,0.452172,32.296,0.153906,29.59,68.00,608.00
1018,0.16793,62.309,0.232813,29.57,68.00,608.00
1019,0.20724,45.889,0.123438,29.76,68.00,608.00
1020,0.205659,39.365,0.135938,29.48,68.00,608.00
1021,0.0948582,33.754,0.101562,29.52,68.00,608.00
1022,0.567532,63.788,0.301172,29.63,68.00,608.00
1023,0.554596,64.702,0.141797,29.51,68.00,608.00
1024,0.252393,36.007,0.0257813,29.59,68.00,608.00
1025,0.171687,65.699,0.490234,29.52,68.00,608.00
1026,0.316532,72.536,0.198438,29.58,68.00,608.00
1027,0.381915,58.945,0.285938,29.45,68.00,610.00
1028,0.500636,69.507,1.77344,29.86,68.00,610.00
1029,0.479593,46.501,0.197656,29.85,68.00,610.00
1030,0.260936,46.061,0.0878906,30.20,68.00,610.00
1031,0.120488,37.375,0.117969,30.25,68.00,610.00
1032,0.404007,34.965,0.124219,29.87,68.00,610.00
1033,0.110189,60.424,0,29.94,68.00,610.00
1034,0.340489,61.513,0.442578,29.93,68.00,610.00
1035,0.287142,61.638,0,29.81,68.00,607.00
1036,0.552893,40.310,0,30.18,68.00,607.00
1037,0.577969,46.557,0.0546875,29.82,68.00,607.00
1038,0.0450182,63.161,0,30.05,68.00,607.00
1039,0.273206,49.156,0,29.61,68.00,607.00
1040,0.171349,66.808,0,29.91,68.00,607.00
1041,0.0958843,41.017,0,29.94,68.00,607.00
1042,0.406898,41.220,0.0503906,30.15,68.00,608.00
1043,0.384944,66.346,0,29.97,68.00,608.00
1044,0.512372,63.497,2.84297,29.87,68.00,608.00
1045,0.20522,35.720,0.110547,30.87,68.00,608.00
1046,0.0936098,39.152,0.05625,31.34,68.00,608.00
1047,0.250607,29.699,0.125781,31.33,68.00,608.00
1048,0.465211,53.023,0.219922,31.38,68.00,608.00
1049,0.294132,60.679,0.245313,31.19,68.00,608.00
1050,0.109263,45.656,0.115234,31.41,68.00,608.00
1051,0.280067,61.979,0.201953,31.16,68.00,608.00
1052,0.361168,37.251,0.119141,31.27,68.00,608.00
1053,0.361608,56.209,0.158594,31.09,68.00,608.00
1054,0.275491,58.306,0.770313,30.75,68.00,608.00
1055,0.254222,57.845,0.162891,30.81,68.00,608.00
1056,0.269304,60.337,0.258984,30.86,68.00,608.00
1057,0.0963974,41.740,0.152734,31.03,68.00,608.00
1058,0.323541,49.720,0.178906,30.63,68.00,608.00
1059,0.0863581,30.792,0.0855469,30.30,68.00,608.00
1060,0.332478,51.365,0.0945313,30.17,68.00,608.00
1061,0.183084,23.780,0.967578,30.17,68.00,608.00
1062,0.257561,23.281,0.361328,29.93,68.00,608.00
1063,0.294242,37.836,0.151172,30.25,68.00,608.00
1064,0.0493813,30.484,0.144141,29.91,68.00,608.00
1065,0.273285,39.163,0.14375,30.04,68.00,608.00
1066,0.425903,39.341,0.123047,30.34,68.00,608.00
1067,0.26471,38.339,0.0980469,30.21,68.00,608.00
1068,0.626493,66.246,0.210547,30.25,68.00,608.00
1069,0.329572,59.802,0.644531,30.17,68.00,608.00
1070,0.235106,65.804,0.243359,30.14,68.00,608.00
1071,0.381499,31.085,0.0722656,30.40,68.00,608.00
1072,0.264745,40.075,0.09375,30.34,68.00,611.00
1073,0.408946,26.606,0.129297,30.37,68.00,611.00
1074,0.278801,61.232,0.217578,30.17,68.00,611.00
1075,0.0395508,56.507,0.1125,30.07,68.00,611.00
1076,0.276317,43.291,0.0304688,30.34,68.00,611.00
1077,0.333264,56.547,0.177344,30.22,68.00,611.00
1078,0.384013,63.451,0.0902344,30.31,68.00,611.00
1079,0.374993,55.952,0.123438,30.33,68.00,611.00
1080,0.105059,66.175,0.0863281,30.73,68.00,608.00
1081,0.0795698,67.458,0.253125,31.49,68.00,608.00
1082,0.128886,40.630,0.142578,30.96,68.00,608.00
1083,0.196417,70.386,0.330859,31.09,68.00,608.00
1084,0.25599,35.558,0.0230469,30.27,68.00,608.00
1085,0.138854,37.530,0.528125,30.33,68.00,608.00
1086,0.125285,42.317,0.0414063,30.31,68.00,608.00
1087,0.344038,41.366,0.0300781,30.28,68.00,608.00
1088,0.207701,37.398,0,30.28,68.00,611.00
1089,0.296926,60.441,0.0546875,30.26,68.00,611.00
1090,0.262913,64.169,0.0339844,30.03,68.00,611.00
1091,0.2829,39.460,0.040625,30.29,68.00,611.00
1092,0.227011,40.768,0.0464844,30.23,68.00,611.00
1093,0.566166,56.920,0,29.60,68.00,611.00
1094,0.157935,56.284,0,30.11,68.00,611.00
1095,0.281113,62.705,0.196484,30.05,68.00,609.00
1096,0.342143,70.305,0,29.93,68.00,609.00
1097,0.115389,60.989,0.09375,29.88,68.00,609.00
1098,0.434375,63.439,0.225781,29.89,68.00,609.00
1099,0.216311,64.716,0.132422,29.92,68.00,609.00
1100,0.263696,42.554,0.0835938,29.86,68.00,609.00
1101,0.274835,66.035,0.260937,29.88,68.00,609.00
1102,0.494001,61.569,0.328125,29.97,68.00,614.00
1103,0.0954399,46.876,0.107813,30.02,68.00,614.00
1104,0.226521,61.082,0.203906,29.90,68.00,614.00
1105,0.1667,62.842,0.269531,29.90,68.00,614.00
1106,0.328986,64.450,0.260937,29.94,68.00,614.00
1107,0.159131,37.296,0.144922,30.02,68.00,614.00
1108,0.365274,61.346,0.235156,29.64,68.00,614.00
1109,0.0500183,64.110,0.0890625,30.22,68.00,611.00
1110,0.141411,37.853,0.0515625,30.34,68.00,611.00
1111,0.425879,66.855,0.130469,30.22,68.00,611.00
1112,0.0847731,39.536,0.150781,30.39,68.00,611.00
1113,0.406279,37.376,0.0710937,30.43,68.00,611.00
1114,0.307731,37.412,0.0277344,30.51,68.00,611.00
1115,0.448911,63.996,0.0300781,30.29,68.00,611.00
1116,0.0262976,35.041,0.00703125,30.44,68.00,611.00
1117,0.282613,65.024,0.0152344,30.45,68.00,611.00
1118,0.383374,65.064,0.0703125,30.60,68.00,611.00
1119,0.150339,49.871,0,30.54,68.00,611.00
1120,0.320851,62.661,1.66992,30.64,68.00,611.00
1121,0.59552,53.791,0.0535156,30.50,68.00,611.00
1122,0.0863905,35.457,0,30.88,68.00,611.00
1123,0.484824,47.213,0.0738281,30.80,68.00,611.00
1124,0.271047,35.696,0,30.44,68.00,611.00
1125,0.0945921,38.868,0,30.61,68.00,611.00
1126,0.28229,60.923,0,30.34,68.00,611.00
1127,0.190409,30.128,0.0523438,30.52,68.00,611.00
1128,0.552406,44.667,0,30.74,68.00,611.00
1129,0.326543,38.342,0,30.58,68.00,611.00
1130,0.173621,61.470,0,30.45,68.00,611.00
1131,0.160867,63.842,0.0449219,30.61,68.00,611.00
1132,0.459364,60.051,0.0566406,30.11,68.00,611.00
1133,0.216846,40.757,0.0792969,30.35,68.00,611.00
1134,0.361118,66.876,0,30.21,68.00,611.00
1135,0.0953646,51.835,0,30.02,68.00,611.00
1136,0.202868,33.250,3.22148,30.22,68.00,611.00
1137,0.221,65.875,0.0183594,29.89,68.00,611.00
1138,0.435207,50.412,0.0746094,30.28,68.00,611.00
1139,0.158616,61.284,0,29.79,68.00,611.00
1140,0.111094,63.888,0,29.88,68.00,611.00
1141,0.309922,38.086,0.084375,30.17,68.00,611.00
1142,0.633672,71.428,0.0792969,29.91,68.00,611.00
1143,0.381745,65.779,0.021875,29.54,68.00,611.00
1144,0.418677,65.675,0.021875,29.80,68.00,611.00
1145,0.0311775,38.351,0.000390625,29.77,68.00,611.00
1146,0.453445,37.117,0.0523438,29.45,68.00,615.00
1147,0.0168886,24.249,0,30.10,68.00,615.00
1148,0.247357,67.693,0.0277344,29.69,68.00,615.00
1149,0.425685,67.462,0.0378906,29.72,68.00,615.00
1150,0.213271,55.687,0,29.85,68.00,615.00
1151,0.39096,74.905,3.44648,30.88,68.00,615.00
1152,0.0455046,74.022,0,31.88,68.00,615.00
1153,0.34809,39.122,0.0816406,31.98,68.00,615.00
1154,0.0913906,48.834,0.075,31.62,68.00,615.00
1155,0.147908,34.403,0.178516,31.17,68.00,612.00
1156,0.223087,41.409,0.199609,31.01,68.00,612.00
1157,0.245909,32.698,0.0242188,31.04,68.00,612.00
1158,0.0348873,38.954,0.0917969,31.05,68.00,612.00
1159,0.55487,65.259,0.292187,31.08,68.00,612.00
1160,0.12493,64.012,0.186719,30.84,68.00,612.00
1161,0.239053,64.638,0.258203,30.99,68.00,612.00
1162,0.333064,61.797,0.152734,30.82,68.00,610.00
1163,0.225119,66.258,0.0730469,30.92,68.00,610.00
1164,0.49958,75.345,0,31.12,68.00,610.00
1165,0.045989,51.480,0.609375,30.11,68.00,610.00
1166,0.396873,62.284,0.255469,30.18,68.00,610.00
1167,0.0985966,55.328,1.72422,29.53,68.00,610.00
1168,0.3831,60.522,0.0679688,30.14,68.00,610.00
1169,0.651717,63.877,0.348438,30.19,68.00,609.00
1170,0.319391,52.586,0,30.39,68.00,609.00
1171,0.751327,66.239,0.501172,30.51,68.00,609.00
1172,0.74006,66.087,0.110156,30.53,68.00,609.00
1173,0.0817757,37.831,0.028125,30.64,68.00,609.00
1174,0.163758,71.483,0,30.41,68.00,609.00
1175,0.256317,64.798,0.0546875,30.31,68.00,609.00
1176,0.39939,34.766,0.0582031,30.34,68.00,609.00
1177,0.228111,49.061,0,30.19,68.00,610.00
1178,0.201724,41.352,0,30.21,68.00,610.00
1179,0.146911,37.515,0,30.41,68.00,610.00
1180,0.150128,58.397,0,30.32,68.00,610.00
1181,0.170687,41.360,0.0613281,30.36,68.00,610.00
1182,0.0532913,44.954,0,30.23,68.00,610.00
1183,0.228251,61.036,0,30.25,68.00,610.00
1184,0.292234,65.764,0.682813,30.28,68.00,622.00
1185,0.155325,37.799,0.116016,30.45,68.00,622.00
1186,0.349791,39.609,0.112891,30.50,68.00,622.00
1187,0.118798,48.777,0.247266,30.34,68.00,622.00
1188,0.172761,41.450,0.0578125,30.25,68.00,622.00
1189,0.233544,58.407,0.493359,30.37,68.00,622.00
1190,0.246813,41.730,0.135547,30.34,68.00,622.00
1191,0.18584,33.269,0.157422,30.56,68.00,610.00
1192,0.272423,29.112,0.135156,30.50,68.00,610.00
1193,0.260528,42.496,0.107422,30.52,68.00,610.00
1194,0.211995,46.267,0.138672,30.07,68.00,610.00
1195,0.146195,41.797,0.0324219,30.53,68.00,610.00
1196,0.39972,60.769,0.334766,30.19,68.00,610.00
1197,0.412818,54.465,0.229688,30.43,68.00,610.00
1198,0.616076,65.810,0.189063,30.42,68.00,615.00
1199,0.288105,65.045,0.705469,30.50,68.00,615.00
1200,0.318345,42.652,0.122266,30.49,68.00,615.00
1201,0.431571,55.844,0.136328,30.30,68.00,615.00
1202,0.21364,61.459,0.0414063,30.32,68.00,615.00
1203,0.0942936,47.127,0.117578,31.03,68.00,615.00
1204,0.245443,61.140,0,31.03,68.00,615.00
1205,0.160395,29.096,0.0429688,31.27,68.00,615.00
1206,0.142422,36.722,0,31.41,68.00,611.00
1207,0.100594,43.323,0,31.47,68.00,611.00
1208,0.0307198,36.251,0,30.18,68.00,611.00
1209,0.218349,36.599,0.0398438,30.14,68.00,611.00
1210,0.425147,56.679,0.0367188,29.99,68.00,611.00
1211,0.311762,35.583,0.059375,30.10,68.00,611.00
1212,0.497868,52.222,2.24297,30.04,68.00,611.00
1213,0.145505,32.324,0,30.35,68.00,611.00
1214,0.224355,64.120,0,30.19,67.00,611.00
1215,0.142796,41.187,0.231641,30.22,67.00,611.00
1216,0.197824,40.538,0.0609375,30.27,67.00,611.00
1217,0.224649,42.118,0.000390625,30.16,67.00,611.00
1218,0.281111,61.643,1.11367,29.64,67.00,611.00
1219,0.0574665,52.830,0.133594,29.62,67.00,611.00
1220,0.135322,23.402,0.0207031,30.04,67.00,611.00
1221,0.429845,30.950,0.0894531,29.99,67.00,611.00
1222,0.219764,63.724,0,30.08,67.00,610.00
1223,0.772034,60.505,0.430469,30.00,67.00,610.00
1224,0.162663,41.682,0,30.16,67.00,610.00
1225,0.22131,53.205,0.179688,29.80,67.00,610.00
1226,0.504189,67.669,0.230469,29.67,67.00,610.00
1227,0.653207,38.264,0.275781,29.36,67.00,610.00
1228,0.402981,67.534,0.247656,29.58,67.00,612.00
1229,0.155467,61.324,0.0992188,29.63,67.00,612.00
1230,0.251941,35.607,0.113672,29.50,67.00,612.00
1231,0.21524,62.171,0.242578,29.59,67.00,612.00
1232,0.240813,61.882,0.167188,29.48,67.00,612.00
1233,0.0522251,54.353,0.102734,29.53,67.00,612.00
1234,0.166647,52.802,0,29.26,67.00,612.00
1235,0.197665,55.150,0.0394531,29.43,68.00,612.00
1236,0.492393,57.304,0,29.37,68.00,612.00
1237,0.32744,66.864,0.000390625,29.62,68.00,612.00
1238,0.802579,63.890,0,29.68,68.00,612.00
1239,0.289084,59.490,0.0453125,31.36,68.00,612.00
1240,0.227842,37.105,0.0355469,31.14,68.00,612.00
1241,0.138248,72.692,0,31.17,68.00,612.00
1242,0.175564,75.395,2.52383,31.33,68.00,612.00
1243,0.314333,64.861,0,30.68,68.00,612.00
1244,0.0456886,58.888,0.00820313,30.01,68.00,612.00
1245,0.347445,41.555,0.0433594,29.96,68.00,612.00
1246,0.370722,36.597,0,29.60,68.00,612.00
1247,0.350798,47.845,0.708594,29.57,68.00,612.00
1248,0.0978231,32.709,0,29.78,68.00,612.00
1249,0.278052,61.710,0,29.56,68.00,612.00
1250,0.216162,62.409,0.0328125,29.74,68.00,612.00
1251,0.161252,63.560,0,29.66,68.00,612.00
1252,0.277804,17.865,0.0726563,29.70,68.00,612.00
1253,0.135865,20.737,0,30.06,68.00,612.00
1254,0.259592,42.088,0,30.09,68.00,612.00
1255,0.233868,66.129,3.13047,29.77,68.00,612.00
1256,0.376518,66.471,0,29.74,68.00,612.00
1257,0.136309,26.237,0,29.97,68.00,612.00
1258,0.225383,65.777,0,29.77,68.00,612.00
1259,0.777363,69.592,0,29.82,68.00,614.00
1260,0.277966,72.019,0.00703125,29.93,68.00,614.00
1261,0.294027,35.000,0.0433594,29.97,68.00,614.00
1262,0.32655,44.211,0.0203125,29.92,68.00,614.00
1263,0.206665,46.036,0.0710937,29.60,68.00,614.00
1264,0.0873594,42.244,0.0285156,29.69,68.00,614.00
1265,0.320447,63.727,0.0414063,29.59,68.00,614.00
1266,0.47739,32.837,2.60313,29.79,68.00,614.00
1267,0.157761,35.160,0,29.73,68.00,614.00
1268,0.691736,63.614,0.0714844,29.75,68.00,614.00
1269,0.296256,67.472,0.851172,29.42,68.00,614.00
1270,0.59863,48.132,0.151563,29.85,68.00,614.00
1271,0.325799,55.153,0.184766,29.67,68.00,614.00
1272,0.119648,61.013,0.163672,29.56,68.00,614.00
1273,0.038249,39.373,0.0589844,29.53,68.00,614.00
1274,0.175718,37.383,0.135156,29.89,68.00,614.00
1275,0.239147,62.378,0.178516,29.54,68.00,614.00
1276,0.262414,36.609,0.0648438,29.66,68.00,614.00
1277,0.693332,64.248,0.253516,29.61,68.00,614.00
1278,0.0927572,39.872,0.125,29.73,68.00,614.00
1279,0.113346,61.006,0,29.70,68.00,614.00
1280,0.349132,64.924,0.153906,29.65,68.00,614.00
1281,0.148786,38.214,0,29.67,68.00,614.00
1282,0.390139,44.672,0.0703125,29.68,68.00,614.00
1283,0.158777,64.996,0.424219,29.76,68.00,614.00
1284,0.0850382,46.629,0.0253906,30.88,68.00,614.00
1285,0.023263,42.139,0.173828,31.05,68.00,614.00
1286,0.193443,32.390,1.50039,30.47,68.00,614.00
1287,0.24452,58.112,0,29.57,68.00,614.00
1288,0.268089,48.817,0,29.58,68.00,614.00
1289,0.0976734,38.995,0.000390625,29.72,68.00,613.00
1290,0.0861616,37.865,0.00625,29.75,68.00,613.00
1291,0.396383,47.406,0.0976562,30.66,68.00,613.00
1292,0.430061,72.856,0.0261719,32.37,68.00,613.00
1293,0.249852,35.594,0.0285156,32.61,68.00,613.00
1294,0.220751,67.938,0,32.37,68.00,613.00
1295,0.127704,37.181,0.0519531,32.40,68.00,613.00
1296,0.381903,58.895,0.0503906,32.22,68.00,613.00
1297,0.107609,47.117,2.26016,32.35,68.00,615.00
1298,0.216289,67.841,0,32.34,68.00,615.00
1299,0.26315,56.060,0.0417969,32.20,68.00,615.00
1300,0.0864334,36.775,0,30.33,68.00,615.00
1301,0.221039,65.323,0.0417969,30.41,68.00,615.00
1302,0.160887,46.660,0.000390625,30.21,68.00,615.00
1303,0.303096,59.145,0.0679688,30.18,68.00,615.00
1304,0.0466042,55.548,0,30.41,68.00,615.00
1305,0.318768,38.991,0,30.40,68.00,615.00
1306,0.224998,67.243,0,30.35,68.00,615.00
1307,0.0953903,45.375,0,30.44,68.00,615.00
1308,0.302055,39.416,0.0863281,30.45,68.00,615.00
1309,0.164061,79.889,0,30.60,68.00,615.00
1310,0.387746,58.979,0.179688,31.43,68.00,615.00
1311,0.307725,35.510,0.150391,31.60,68.00,615.00
1312,0.20663,27.944,0.208984,31.77,68.00,619.00
1313,0.278522,70.327,0,31.60,68.00,619.00
1314,0.028904,61.547,0.492969,31.91,68.00,619.00
1315,0.328636,44.757,0.221094,31.78,68.00,619.00
1316,0.293106,42.721,0.201172,31.84,68.00,619.00
1317,0.456927,69.423,0.28125,31.19,68.00,619.00
1318,0.102551,40.811,0.0984375,31.64,68.00,619.00
1319,0.144011,37.893,0.00078125,31.79,68.00,619.00
1320,0.160338,43.990,0,31.76,68.00,619.00
1321,0.423816,66.015,0.636328,30.57,68.00,619.00
1322,0.546629,63.114,0.805469,30.61,68.00,619.00
1323,0.377687,65.490,0.162891,30.65,68.00,619.00
1324,0.2586,35.773,0.0777344,30.43,68.00,619.00
1325,0.325664,63.391,0.0445313,30.43,68.00,619.00
1326,0.170508,39.041,0.0535156,30.66,68.00,619.00
1327,0.45137,67.541,0.874609,30.58,68.00,620.00
1328,0.269336,59.926,0,30.60,68.00,620.00
1329,0.260339,45.642,0,30.27,68.00,620.00
1330,0.160069,57.612,0.0285156,30.09,68.00,620.00
1331,0.0812826,44.136,0.021875,30.49,68.00,620.00
1332,0.338479,66.021,0,30.29,68.00,620.00
1333,0.0362253,53.312,0,30.42,68.00,620.00
1334,0.320302,35.517,0,30.46,68.00,630.00
1335,0.341137,61.880,2.0168,30.22,68.00,630.00
1336,0.1866,30.023,0.0511719,30.52,68.00,630.00
1337,0.266689,38.764,0,30.25,68.00,630.00
1338,0.101232,47.026,0,30.66,68.00,630.00
1339,0.108659,63.952,0,30.23,68.00,630.00
1340,0.218887,66.538,0,30.37,68.00,630.00
1341,0.181051,24.969,0.046875,30.36,68.00,630.00
1342,0.365866,43.239,0,30.46,68.00,621.00
1343,0.0999632,64.039,0,30.41,68.00,621.00
1344,0.371019,30.457,0,30.43,68.00,621.00
1345,0.238143,64.339,0,30.35,68.00,621.00
1346,0.0966902,39.763,0,30.42,68.00,621.00
1347,0.470461,65.347,0.0929688,30.21,68.00,621.00
1348,0.088562,20.658,0,30.26,68.00,619.00
1349,0.103424,41.527,0,30.42,68.00,619.00
1350,0.382414,61.722,0,30.47,68.00,619.00
1351,0.270168,16.160,0.105859,30.42,68.00,619.00
1352,0.471097,55.175,0.0867188,30.61,68.00,619.00
1353,0.0903149,40.670,0.0269531,30.55,68.00,619.00
1354,0.269248,62.322,0,30.45,68.00,619.00
1355,0.157692,66.987,2.49961,30.20,68.00,619.00
1356,0.219398,65.367,0,30.30,68.00,619.00
1357,0.355499,59.859,0.0847656,30.43,68.00,619.00
1358,0.480628,67.573,0.691016,30.40,68.00,619.00
1359,0.346783,68.336,0.264844,30.34,68.00,619.00
1360,0.386135,62.155,1.33672,30.10,68.00,619.00
1361,0.031024,38.053,0.078125,30.42,68.00,619.00
1362,0.589128,70.656,0.179688,30.29,68.00,619.00
1363,0.236252,64.964,0.149219,30.37,68.00,620.00
1364,0.435708,62.621,0.314063,30.20,68.00,620.00
1365,0.563684,63.440,0.219922,30.38,68.00,620.00
1366,0.534858,59.617,0.248438,30.45,68.00,620.00
1367,0.142691,37.180,0.0550781,30.39,68.00,620.00
1368,0.103984,67.873,0.164844,30.48,68.00,620.00
1369,0.19713,37.251,0.148828,30.41,68.00,620.00
1370,0.402838,61.717,0.312109,30.29,68.00,620.00
1371,0.0984859,37.515,0.138672,30.18,68.00,620.00
1372,0.14778,39.397,0.0820312,30.34,68.00,620.00
1373,0.358743,50.759,0.247656,30.38,68.00,620.00
1374,0.0501156,60.225,0.134375,30.35,68.00,620.00
1375,0.25837,53.190,0.535156,30.12,68.00,620.00
1376,0.213322,45.706,0.473047,30.31,68.00,620.00
1377,0.0784216,54.781,0.147266,30.16,68.00,620.00
1378,0.0383825,49.433,0,30.63,68.00,620.00
1379,0.171011,47.251,0.0195312,30.46,68.00,620.00
1380,0.313807,40.239,0.0742188,30.67,68.00,620.00
1381,0.145055,39.743,0,30.60,68.00,620.00
1382,0.544537,50.632,1.68047,30.52,68.00,620.00
1383,0.528189,67.221,0.0429688,30.59,68.00,620.00
1384,0.220555,64.490,0.776953,30.21,68.00,621.00
1385,0.108251,61.368,0.172266,30.13,68.00,621.00
1386,0.386763,42.786,0.08125,30.48,68.00,621.00
1387,0.317828,64.064,0.211719,30.45,68.00,621.00
1388,0.266307,43.372,0.114453,30.52,68.00,621.00
1389,0.243683,40.190,0.118359,30.52,68.00,621.00
1390,0.271662,57.978,0.164062,30.27,68.00,621.00
1391,0.35193,51.977,0.212891,30.49,68.00,621.00
1392,0.756754,65.451,0.228516,30.52,68.00,622.00
1393,0.312522,46.958,0.767578,30.40,68.00,622.00
1394,0.279617,64.733,0.404297,30.31,68.00,622.00
1395,0.815798,39.607,0.208984,30.23,68.00,622.00
1396,0.367836,39.746,0.222656,30.34,68.00,622.00
1397,0.0441027,31.704,0.0457031,30.42,68.00,622.00
1398,0.634995,69.361,0.586719,30.54,68.00,621.00
1399,0.241146,35.346,0.205469,30.51,68.00,621.00
1400,0.329735,66.922,0.172266,30.35,68.00,621.00
1401,0.557312,63.887,0.123438,30.41,68.00,621.00
1402,0.2664,61.722,0.232422,30.35,68.00,621.00
1403,0.264639,55.863,0,30.51,68.00,621.00
1404,0.201687,41.305,0,30.69,68.00,621.00
1405,0.0332985,22.360,0,30.75,68.00,622.00
1406,0.283606,63.240,0.00625,30.32,68.00,622.00
1407,0.139136,67.977,0.0457031,30.59,68.00,622.00
1408,0.470247,43.461,0.127344,30.47,68.00,622.00
1409,0.204154,58.893,0.0292969,30.54,68.00,622.00
1410,0.2688,68.075,0.0273438,30.46,68.00,622.00
1411,0.250305,45.146,0.0527344,30.61,68.00,622.00
1412,0.346098,48.892,0.0472656,30.40,68.00,625.00
1413,0.196634,34.233,0.08125,30.63,68.00,625.00
1414,0.125328,39.635,0.0488281,30.56,68.00,625.00
1415,0.330853,57.207,0,30.45,68.00,625.00
1416,0.163162,63.185,0.0269531,30.24,68.00,625.00
1417,0.0216999,20.906,0,30.38,68.00,625.00
1418,0.560468,67.800,0.0832031,30.36,68.00,625.00
1419,0.0700312,45.844,0,30.47,68.00,625.00
1420,0.0931034,42.667,0,30.36,68.00,620.00
1421,0.270263,38.138,0,30.34,68.00,620.00
1422,0.226702,70.259,0.433984,30.38,68.00,620.00
1423,0.392698,65.870,0.0824219,30.42,68.00,620.00
1424,0.258348,50.158,0,30.40,68.00,620.00
1425,0.266012,43.346,0,30.53,68.00,620.00
1426,0.141273,21.992,0.009375,30.45,68.00,620.00
1427,0.325024,38.328,0.053125,30.36,68.00,620.00
1428,0.109083,59.388,0,30.32,68.00,619.00
1429,0.212081,27.935,0,30.61,68.00,619.00
1430,0.265678,43.930,0,30.33,68.00,619.00
1431,0.115802,65.701,0.03125,30.52,68.00,619.00
1432,0.340404,68.829,0.0449219,30.41,68.00,619.00
1433,0.103833,49.252,0.000390625,30.53,68.00,619.00
1434,0.311507,34.785,0,30.49,68.00,619.00
1435,0.226104,69.435,0,30.40,68.00,630.00
1436,0.156795,59.027,2.62344,30.49,68.00,630.00
1437,0.212642,49.811,0.0589844,30.56,68.00,630.00
1438,0.32092,74.260,0.0433594,30.39,68.00,630.00
1439,0.460673,71.410,0.0210938,30.04,68.00,630.00
1440,0.270027,64.083,0,30.43,68.00,630.00
1441,0.34713,39.691,0.213281,30.45,68.00,630.00
1442,0.219696,38.321,0.125,30.58,68.00,630.00
1443,0.10704,38.428,0.166797,30.41,68.00,620.00
1444,0.159029,61.574,0.193359,30.34,68.00,620.00
1445,0.365057,55.793,0.148438,30.43,68.00,620.00
1446,0.150232,33.482,0.124609,30.30,68.00,620.00
1447,0.366559,55.290,0.188281,30.41,68.00,620.00
1448,0.155619,41.804,0.102344,30.43,68.00,620.00
1449,0.0978336,70.134,0.117578,30.54,68.00,620.00
1450,0.315209,58.422,0.128125,30.50,68.00,620.00
1451,0.164646,51.706,0.138281,30.41,68.00,620.00
1452,0.100484,63.903,0.157031,30.47,68.00,620.00
1453,0.0949116,56.755,0.103516,30.54,68.00,620.00
1454,0.213297,43.391,0.0847656,30.12,68.00,620.00
1455,0.599882,63.168,0.300391,30.44,68.00,620.00
1456,0.147931,36.316,0.107422,30.45,68.00,620.00
1457,0.289992,61.224,0.223438,30.35,68.00,620.00
1458,0.222867,66.749,1.63477,30.35,68.00,620.00
1459,0.169289,41.877,0.160938,30.52,68.00,620.00
1460,0.168286,68.081,0,30.63,68.00,620.00
1461,0.349151,61.507,0,30.36,68.00,620.00
1462,0.126968,68.520,0.0078125,30.52,68.00,620.00
1463,0.773145,68.211,0.0566406,30.58,68.00,620.00
1464,0.312526,48.097,0,30.59,68.00,620.00
1465,0.160268,57.848,0,30.76,68.00,620.00
1466,0.0503063,70.187,0,30.72,68.00,620.00
1467,0.0486364,51.804,0.009375,30.37,68.00,620.00
1468,0.361121,64.687,2.23711,30.35,68.00,620.00
1469,0.287162,53.337,0.0773438,30.44,68.00,620.00
1470,0.306671,42.403,0.0730469,30.60,68.00,620.00
1471,0.206094,41.656,0.0269531,30.78,68.00,620.00
1472,0.131298,44.821,0.0511719,30.56,68.00,620.00
1473,0.635909,63.717,0.0542969,30.40,68.00,620.00
1474,0.0793877,22.292,0,30.54,68.00,620.00
1475,0.446207,51.879,0.0820312,30.19,68.00,620.00
1476,0.161373,57.372,0,30.37,68.00,620.00
1477,0.204405,40.571,1.59805,30.39,68.00,620.00
1478,0.469206,42.137,0.223438,30.63,68.00,620.00
1479,0.445512,46.891,0.292578,30.22,68.00,620.00
1480,0.030488,35.388,0.0273438,30.69,68.00,620.00
1481,0.158344,51.125,0.128125,30.13,68.00,619.00
1482,0.203616,68.913,0.0859375,31.02,68.00,619.00
1483,0.232103,40.801,0.333594,31.84,68.00,619.00
1484,0.048892,63.419,0,30.98,68.00,619.00
1485,0.0506687,70.102,0.135156,30.51,68.00,619.00
